Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price
81874.94040944404,4.7118248885567695,5.419350446288399,2,33631.15627744523,267932.61183749954
79361.79725578232,2.580610514317785,7.0433066363486665,1,33111.09991143195,239892.9016115988
79425.1826389642,6.199857459992409,7.273653166114716,2,11103.50707903847,256904.07772266187
69816.29840729629,8.061501664687395,5.559049578503727,4,50152.7511046064,322495.6567836695
56541.18442771253,7.437523703394634,5.892601122212899,4,42906.44460922547,300990.46395629237
71137.0683729059,4.573114258139584,3.723189379978786,4,26028.046838540125,250396.26422313793
59842.574327318325,7.9814522736999045,5.464456198790086,1,18977.302595441448,237044.81076559244
84626.79600126627,5.297334914404223,7.335574745279679,5,33475.61613803552,288458.16182293755
67794.13927746793,4.325828057763921,6.86280752415985,2,30866.976994143966,226138.50232559492
57617.54204811233,3.7731946729181205,6.750998582071815,4,33556.68948563229,222306.26095270543
65179.2123752051,4.395060627023743,6.07466053077144,2,31915.773961940897,228185.92716179747
76193.97181413436,4.223646362917543,6.010594737942265,1,35062.40989305926,273489.91110082186
61544.13170794038,5.340832444750975,5.0095182907898295,5,44473.056993918064,275876.47332347505
57666.69406650353,5.3211479620997295,7.048242630303802,1,35681.032051286464,253210.8432157644
73655.30817237869,5.006092040306829,6.631459416584085,2,19503.44501090059,216503.8596770067
73674.49856663083,5.8738763394927,6.738028271989199,5,43625.62852712452,293212.2453668957
62395.85236943305,7.381292549572683,5.210947735998629,5,46406.14563488287,310144.5317640982
62934.425415725156,6.899108270882648,2.7699856201931334,1,61520.56734512085,306151.5247474474
73480.74906036454,2.030204063100193,7.645729067630544,4,18765.059667604022,216809.87610805355
48278.73487754013,-0.10784226980390965,5.281743815987394,2,32428.82013150275,174254.4625472148
48888.04338435167,6.868639822478547,4.705836353935319,3,9179.012968110128,209263.649068568
59223.33668121346,2.266242603169158,7.04021836787099,3,35531.49156379209,224551.0813850804
66798.2927243223,4.550469196214633,5.411981040121305,1,24517.997018332273,225491.72831248154
74663.61348397007,2.659773947881281,7.589904576069933,2,49234.45794824953,282937.5676689297
92130.34325424329,1.3960391248399606,6.9255089243650465,2,22253.85029981418,261212.24770395807
82864.8943480303,6.082925456409576,7.0253539848007165,1,13108.169620327382,228476.14260660927
67600.92205054859,6.518310320605294,3.9510664331991987,2,25287.3625929748,249746.7737817095
69714.75688145967,3.846979198546561,7.817915978079601,4,10245.122287828624,213473.72928611972
54962.05953043287,-0.18208458428981977,6.391875796850784,1,37510.9945450731,196271.32878899304
69722.30296011415,3.9075111034950343,5.4460842911306955,4,9349.169537436796,195013.60046570137
65670.12041619793,5.783608010805093,6.215082701013377,2,30284.57581183159,253496.17555249337
74840.77840507134,2.0421768624517425,3.33564715065252,1,9221.88180143803,177919.04138291805
57591.53584671515,5.3667198395583116,6.612979217221007,2,26797.02195463358,263842.54417146643
77790.19771361758,4.969380301654009,4.455942737726893,1,46433.78155804534,292606.73828571226
92991.08369503866,6.158582999202177,3.9709945712346983,2,33606.47891435795,285659.730239164
68368.59777314714,5.239160736828307,3.716461220673163,4,21365.06395035066,224019.3412118439
76025.67583148413,3.0538621182368892,7.669032562484888,4,29687.96511060916,249764.0868793993
80352.1598756667,7.393143003328983,5.056104909460817,2,30180.168720444464,268144.1001086827
63981.692921712456,4.68294085394606,8.300591564874749,1,34726.30345843406,253456.61074625672
73361.38722715626,4.945390920980136,5.196297805421553,3,16331.416367191736,234468.60263024445
70188.88601172692,3.133464081853608,3.43896306361058,4,35925.67273847331,224921.80944035802
71465.14147823247,4.11343549761698,4.325213340077012,4,2956.083683972247,198355.127772354
58404.853242168,3.2303945719461984,7.853717430010408,3,23701.154476361895,220459.86989633323
70367.65261388414,4.654107880153154,5.766152733094999,2,25117.261575484554,229815.51131909149
77469.97436868175,8.423416960284687,5.177569055264098,1,36333.268260712386,300578.21658023633
91767.15411692562,2.2561977141372873,6.240027338779181,2,30226.30852676869,273848.68014060496
84389.0623912781,1.7728772042465177,6.752674104251318,5,15944.369461437134,232299.95320857182
102297.73686267334,7.942340654987217,7.676098223853691,4,20150.068741829848,323638.4769957919
58489.78655667926,4.581352645696268,8.17274884483939,5,31986.800095474067,251008.71753751682
83084.80955081017,3.6618545226801666,5.460347031316371,4,29209.32658135444,259732.23857682425
72750.13008607528,7.079809374792153,4.010928470876943,4,24208.758903642534,255277.81345928117
102847.04399826509,3.788768920526272,5.379802258315086,5,25191.662104880204,263393.0956468061
57875.525719672725,8.652019427093872,6.3904207598743294,5,36961.679971592894,314630.7256983525
57404.17236728836,6.355851742678539,4.554361610684084,2,24823.074271307854,229635.98256574807
61009.11031833967,4.024177183708595,4.564273627657435,5,29119.087559709267,231796.45322352654
38141.56413535289,9.314616426531007,6.5156818223248285,2,51699.36588080543,291756.5738428053
62113.674674788585,3.788570153993323,5.9270214726443236,2,15763.17363116077,190866.5001704134
58613.01007669453,6.484190744018614,6.04919549311738,2,11481.572684253413,210111.30057983397
72255.90679714312,5.598585160812984,4.8622569979498955,4,37835.89664798607,260358.84246762304
75126.33963665739,7.603482578797596,5.654398928691349,4,23213.569387058968,298194.33364106977
98142.56258823829,8.123022393453706,4.6136502835975435,5,26817.624722573797,307802.44869580586
84256.35757279076,5.064008298131533,7.33529761668718,4,22188.436218688857,259758.31702284326
61346.44516506395,3.4931642593076333,7.552874002085629,5,27401.998592324875,230117.08549188613
56523.77992977463,5.919944285878233,3.2307182066428592,4,45985.381120963415,276990.2232771092
77378.78757259759,3.6445692604957878,4.6057337097113855,1,38021.284586181195,254730.20167740012
50196.501894690366,9.026774495053246,3.7552061173648816,1,38622.23511886977,252221.64065682734
97471.8814878153,5.273070662165475,5.024964098389653,5,15837.729442073545,283282.19183704647
87691.60181081931,4.269356897375783,5.874843045314459,4,18488.462634471307,259892.11845335652
62962.365218429426,5.3693606117298165,3.8255321704522047,4,1609.2134051457324,187867.59117965936
44302.98206363684,2.305747420940607,4.6172102803120305,2,21906.19178917246,169567.72469647482
90308.0856124812,3.056771922978697,4.494063941877752,3,39567.03186385658,300577.8500914352
68281.90232121073,7.400827815888851,6.310900994098416,5,35169.46515748371,315175.5158765252
88567.24467960192,3.6862114420572087,6.104016505554376,3,27784.86737047876,257935.6452786714
46083.58511808449,2.906178034636121,4.91739366999412,3,29776.99716281947,207566.970627209
61009.374655693406,6.073305505054572,6.265231308209097,5,23111.144574245944,248627.24462121222
70078.65549577275,7.371408309325994,5.179979873119102,4,32047.588824017843,285818.1015119278
70704.70890647113,6.437906621330134,5.59251733451092,5,37658.782794806146,271793.57351874164
63249.01792781134,6.992095371611633,8.510178135447806,3,13841.132125895272,242323.77788298097
79342.74898521249,3.4864098228610785,8.010691577685522,4,32996.47687837348,263796.39744823845
53985.69355926108,2.1563786665163125,4.050628144608604,1,39324.34870954667,212724.75329512416
67864.30772468059,8.002667303910973,7.244598626818762,5,25848.997110366305,295454.9269849851
71804.43447567848,4.354640322315729,7.217094831737388,5,37007.006121205835,255607.6778276105
77716.58251088124,4.498333967089906,4.277605066871073,4,58146.54444472553,311018.9790209846
80674.22317133335,7.656388283698115,7.228166465632291,1,28956.572070131082,305847.8091103473
53130.36862243196,6.11246001880132,8.30689787761883,1,33933.07050005323,251353.9938867273
46988.287438965664,5.911775544163215,4.316182790633379,4,22619.429163386085,215710.59533004338
89165.15232847763,9.330004689802168,4.623745768478605,2,31812.511626020503,323303.182161443
74984.71017969388,3.712963539239714,7.5264922002652535,5,34602.71624982304,274861.19648243656
58772.701951651696,6.855680256162474,6.4072429662384724,5,31948.42340270138,264935.76734501444
93267.27963283785,5.114026249794169,6.827214412859285,3,19803.046802911434,261617.53957596066
71735.11951439288,5.537184557726514,6.510883824600745,4,32063.617713254505,260440.8779241169
87689.45776095739,8.056936852825064,6.586043881392216,3,44621.959387176365,350371.2184955537
71012.77722115163,6.015671512579248,4.010291807533376,3,34486.357645145275,264894.6378406662
100911.21887322981,6.076592158099266,7.570976559932173,1,39619.87189071841,330842.25402586284
96330.11263664806,7.145014674619604,7.75438498864166,5,27629.880299873723,320738.1008209004
66265.5377728139,4.270094540914229,5.655913883897958,3,37499.002394237104,251324.93782151962
84573.56426431533,3.3215806653219873,5.934784575279206,1,32792.67838216526,268804.5506353008
79680.63924377722,2.910381611957933,3.7033387461664167,4,20490.89270312768,216770.81330365234
90529.47336298523,1.0672868212479965,6.771382134026752,3,33185.210047988745,242283.76189005334
55526.14809129843,9.112414259880644,6.858086162571216,5,20083.033365596893,271306.3800352057
80290.7718999766,2.7935832685566337,5.906713474501034,3,23671.19725115208,232199.18577169336
85876.36730274382,4.557492752828456,7.6865300398057546,4,31893.28307292374,288922.65348260436
43618.90770365328,4.446373400222159,5.498884153530089,3,32972.44273380124,228407.18485694952
52251.12231001337,5.614813395618201,6.8469088888404,5,18107.67534922871,219769.10699035643
39411.51733359849,6.6314744250785935,4.470503491961827,1,40539.857711828765,234756.08986583757
65958.89748333163,6.720946976719491,5.964671773688643,5,35720.06278300473,270622.0655136618
80763.13383693944,3.8338451228621233,5.738468613145746,1,22952.715643891162,234884.23181403184
92535.35578144042,4.665756572427177,6.337961883061412,2,14624.152035508247,258493.97333484198
71111.42170629663,5.5651599009765995,5.445709606749962,5,28550.954209185686,246095.45068291968
94429.23318356938,4.502617747632906,5.802791106492498,5,25540.562861388396,283773.5594380795
49298.47812677663,8.214691152039986,7.23907075716226,4,31131.404570530227,267560.7023638846
44449.26340967268,5.981949903276503,5.344853644142674,3,26368.833388444335,215368.20370075048
69166.78451655072,6.4697555720996345,3.590134348891981,1,9925.431392549901,219620.85601196456
75760.98173408961,6.325762537334826,8.62437585630813,1,26116.530616988417,278598.4236384854
69509.5787785886,7.34694771497065,8.07218111803573,4,26943.80888931687,298763.0876699663
38988.368499401855,5.3620431174074135,4.0616059573415715,4,36336.61024774059,207148.3390494256
68663.19940730817,2.406336104088307,7.034561707867791,3,23018.003253889503,218626.22087114677
50432.9574924272,5.799375903505283,5.245537844172985,3,46786.74673372566,263289.0458259094
80045.08823245058,3.697286212416342,6.39523082299659,5,10883.59449348243,215091.2926372363
75498.97369145273,3.9427666365004863,6.4413361935202404,2,43111.67497802625,286669.10784675105
55901.80320508967,6.172728037510186,5.648388299525517,3,27756.810291218953,261582.28032133004
62291.9962399496,7.476566142867272,4.824351501620406,4,38595.84872343556,281347.04999873193
54111.79717166573,5.042543153472123,4.964188421525611,3,30798.01484058733,232060.30996376023
69059.81354090243,5.617666025197927,4.6257121267781365,1,41395.55536025469,269531.23667588626
84327.13480751857,8.404429889270476,4.752266687654333,2,26126.380354471887,285413.2485521263
55214.10930496684,5.4815063589771365,5.899232564925967,5,19013.795748221877,201952.37909027506
77560.69773276767,10.203366228360789,4.926360016333872,1,44205.042872710634,327358.8598788964
62046.13572441339,6.1310192912630885,7.02307809856893,1,28865.19354117859,236305.59026493545
58106.907516064835,1.4784744816883646,8.23086923300389,2,32215.584736242105,230571.64250907575
68394.54460068163,6.506683242209065,5.129920137944936,5,42347.519140447956,291852.1913545013
54471.365163709386,5.7623167697655555,6.359106750803066,4,19680.447579055653,219027.45106487456
61695.26041979227,7.579505508165491,6.7495276654544005,5,35954.90897639257,297886.94023927854
52031.831611167276,6.346362702539917,6.708003406378912,3,24101.05243537109,221035.98531622792
99470.87699374584,4.723088032032452,6.113932901874131,1,28678.30644355628,279694.832827381
70528.95327957593,2.5514035274212685,7.114023627539583,3,30722.78965384289,238003.8853314465
59504.117380111216,4.58195348542795,6.7233734290209854,4,14997.78138553064,220975.83075484735
73209.69866101333,3.2989590915813998,4.143506366509053,3,22211.629571795653,221961.78033515846
68315.07925463756,3.8389531003905546,7.303734096583909,5,43510.72892413139,281885.52964220307
66685.45600700166,6.177156808841219,7.330936255900113,3,38861.911885847956,285959.4345024713
79212.50050065138,8.339809008702812,4.855070843732127,4,29373.60422672765,301241.76206538884
81362.61565070957,5.7893430596459625,6.056906753171403,4,32431.234585128932,289100.8860599315
62042.48278584209,2.6082338759296313,7.024993489216604,4,27057.574943635424,210086.45752364397
61362.7263903298,5.889205336440281,5.686029270630957,5,43565.83385827982,281958.7492359435
65874.22454272534,7.393262973291302,7.609467071649018,4,27996.47422205836,268047.3637601853
35471.18252896623,3.780434191361236,9.54580874192904,1,32318.42092134848,207187.8266884121
47272.13406702172,4.7319656666541645,4.821020951047526,4,41460.30144142065,232447.08599027075
90503.11401166787,5.0293763894583945,3.928433095269338,3,22226.285151540935,284536.9869193429
94674.51570251926,3.43020337383552,6.455727893407314,3,45587.89184496894,308369.2866115914
66264.45940665432,6.2965608676877185,7.082343757689215,3,14695.385902566231,222122.3927178213
78648.35444583649,4.758103702784437,5.653700439232846,5,46296.42131112798,300073.11140825006
74668.75231815304,5.839064887814056,8.179890994981552,3,26273.244160480255,278033.3081076172
116183.21212682856,3.2250156443958,3.992091300415127,5,27573.012521747183,313365.09564129607
86793.62367151865,4.125083399353179,7.039377934547417,5,11099.89828817057,237943.43175050084
68081.2361277885,6.444762715655543,5.09120876886166,4,25452.052826223073,239105.35110475624
55666.89339099362,4.254333695816466,8.579066859310945,1,19601.934689731155,219311.25083498194
45903.30519613641,8.45392770246681,8.988773029752178,4,23923.536546265274,244379.18600116763
73051.95453800834,4.200727628770795,4.850015118324978,4,28626.890342111205,240727.50995549292
58654.73882073545,5.449369451503772,5.17566429613713,5,39577.91614472905,259933.75166117467
48666.19435603489,6.8651816637461796,7.2893818304697025,5,32076.033514006256,256553.74981887406
60301.4067363621,2.1632685341339366,5.4193040253157285,3,33076.76653401114,221226.4932112268
53776.779945784074,1.4783823760384482,5.931883173101642,3,19044.806111544378,165361.67894479368
95307.12452608848,1.9486873708598105,6.038082630813615,4,21192.4591039727,244285.5993380767
83224.59635424176,7.525168206854364,3.1204902657035154,2,47987.25018351312,317522.8247659562
69880.41038025075,3.8962837082151065,5.9792433808586445,2,22647.989652367534,226471.62843674337
92199.16208335038,10.116398571336504,4.965408338903739,3,46562.082520572956,367392.20732113445
71160.52461471428,3.871504802685223,5.260315766400342,2,27569.388011191335,237256.24755553383
57080.73698007604,5.369102606394074,8.16544800520322,3,30022.87936143504,257623.52537935838
92846.86115904486,8.08421990513575,4.115239658581116,5,40703.6516022993,341022.3334439387
78083.65065526988,9.012185776318246,7.2198077801219664,4,42718.924219386565,345320.0763205624
54441.30768510315,9.123007153272795,5.581555604502287,1,28891.874397209125,245761.32820984756
67144.91982874587,7.416732461186285,5.5803597472562485,4,26117.56946478461,267523.9190124889
56865.726199228644,7.048125051622925,7.185557844077567,3,29440.79551477787,264384.2955450319
49258.00403553496,6.185053898402366,6.5100769418533355,3,33379.57528232118,251336.49225693967
83892.66321297461,6.5567221523332755,6.855919495829296,4,38913.036868697556,308588.3798169983
98641.24960705196,3.897628567342933,7.452276990799292,3,30042.298589941514,286693.7494690003
49021.48639271288,3.363602233155386,5.503037425225016,2,36188.86298023153,207320.15825437533
78444.53855035856,4.993251085178096,5.081644898238375,2,46383.59732270941,297138.8768128429
60240.361463172594,4.659630754950143,4.372274210163303,3,33813.09612264785,245783.22358961462
62693.11924352956,4.093543901345449,4.761884205031567,3,33116.52856004778,229942.99495108624
61114.09113641696,6.392774894913431,10.423641637963087,2,14810.891749099323,252418.50047804433
57040.138454802756,6.910610417141021,7.86701937110518,3,3692.698631709365,211621.60406420493
70727.82441917241,5.176813772583695,3.9733884506879678,3,33883.757292301685,253251.47342101438
57535.748253834434,7.955060162110524,4.016313064884645,4,29051.75768719128,253925.46240248295
74056.85238669759,2.71662177173299,6.722799092577738,1,24852.173250852582,232035.95190799172
69246.42835826294,4.612681081440564,6.820897196066951,2,32435.302041863448,258227.32158373244
66415.77929700386,3.5663553587943904,6.8233257529760465,4,29395.96270803092,262954.0309908681
56386.545069376036,1.26692676585388,5.617566309669453,1,41277.80250633899,202370.27539365485
61348.43004147501,4.834638628314601,5.811818609995649,3,30861.10868258978,245331.3587808161
81330.86838738635,4.756504983233433,6.4918192862390365,3,22530.767149298325,250789.97304509053
77513.75781436572,8.026899486484261,6.128839509439995,4,39901.66238959289,310294.28404289053
55336.67132802174,6.2616233691095555,2.671049440878697,3,27828.689250537976,223525.1950182479
71489.98458143839,2.95162635134159,5.6553005541372094,5,35265.36683672307,251932.00162377604
81270.80685057683,8.708185132668376,4.72289034860953,4,25225.892938071996,324236.03477234155
44958.92078317942,7.442067391050706,6.262817128362768,1,23501.731145025635,221335.1448603093
78150.40288569902,6.164195406937232,10.477888503905115,4,30841.682301856963,293638.5782263135
60060.643615812296,4.547031802300336,6.551222498211457,2,30128.28643543685,237304.07598359665
78558.9800288974,3.0811215265530407,5.529705470741403,4,34798.27035366833,237148.3529944565
58551.11265186225,4.255586447857894,7.382702252965879,3,27313.542466902574,230003.56182896422
42926.76849003221,7.177497239408372,6.724031830813819,3,11636.402162296028,202218.3414307448
45586.86343175256,8.769172611869218,6.630141735677762,5,25672.261164116113,263513.25610239414
70721.27419992074,8.086487056544378,6.910275889823507,5,37938.18467143815,322110.75315159716
73895.83752582222,4.022301156427452,9.084815347244312,5,27026.239207568935,260507.62681529013
56435.25062343387,2.7607651334219776,4.303667347011126,1,27536.16597485452,190345.05580783592
79578.88688166061,5.281772493822408,6.710448115217182,5,39863.76505905937,292804.61764881294
45077.1990659656,1.4631212688742967,4.610428305027693,1,22880.267727410774,142779.06271957443
69008.80302029024,5.646335428369563,6.833268969513372,5,14571.967817571003,241385.7870906462
51834.75700356315,4.7047948274026625,4.621970232770859,1,28393.688804745056,194961.45706674978
60222.45838296761,4.067926996263515,5.373949779592373,4,25158.26048751263,216052.95840435504
70710.9800697462,1.810593865466409,5.5573651286431405,4,20337.53680246746,194682.56840844164
57093.799520740715,6.027200213139433,7.463725079017063,3,28246.215441013093,254220.5895525195
64231.66683655262,3.9345983206761774,7.37768166591362,1,34915.05647246783,263426.3057287594
85094.39213821662,2.660166328579424,4.131423935330423,2,29907.11438432184,227698.72011038166
61346.62195715277,-0.7445244265632986,6.082401166499773,3,33069.81072686238,171596.1311273441
82535.38168097712,4.9449701898987275,4.935630217876241,4,48134.07698515423,304950.21062664187
53054.397180135726,8.544503193339487,4.112242633986998,1,26571.211384424358,241887.24160195974
77947.06266872924,8.32251842909574,5.674474424363444,5,32783.4863464467,311271.7161763349
91623.5293098685,4.0858074868274565,5.537275817316271,2,24907.866374008656,257332.27551533253
32925.33249809066,3.7955758792764387,9.640074729518282,4,21536.402801130273,188610.54380149802
58046.57116794285,5.937548512150047,6.649439738041044,3,24150.9234658223,240669.49160067062
78656.0819077081,3.0032291216234173,3.933573748868644,1,25212.414284783114,231513.42031815418
66954.3192093551,5.6035837996389315,5.152838993743586,2,33594.75797547126,235870.54002689957
75567.18810056963,6.53216055676938,7.532074943144098,1,53490.757867007575,322624.8837779692
60940.22219926269,7.453866447768615,9.132664159304888,5,22839.565637241598,274429.53778699844
71298.8468120935,4.799691847040094,3.6210250316430628,3,25833.746943845374,224538.04668833988
67664.84146911881,4.592652499646068,3.1801134222914325,1,29368.769868887517,242373.59036704412
87516.73092489711,3.244034826486878,8.806447763057673,4,33957.98848709747,281309.5616394104
73816.3126495182,3.3462392919202797,6.5844212660563555,3,32635.50811954785,250967.05759278475
75064.03993112803,4.547042216196947,4.69756090218545,4,42840.95793948117,284796.42341697396
63821.84550816299,5.734731013632356,6.801943629183653,1,5736.079294647916,195649.1072457632
62685.906638912595,6.827169252466499,2.0463783914746836,3,6130.701298043274,175328.1165584497
63511.627182705684,3.3936420986393103,6.005063259895741,4,25041.21827989851,217025.06935056203
75916.78213567445,7.985377137919043,6.491731759264628,5,40973.00187543708,333428.01268916985
63685.232787696055,4.457752797914862,7.386405209306744,5,14343.519683944038,217355.4913072631
74346.6228534462,4.957265411303128,4.479156071561194,1,-76.3233969375724,177871.37894254163
101131.01197968159,3.5055766417043532,6.128530742105038,3,35711.794062192086,307075.2483165025
83066.87055147538,0.1515194794541168,4.611863060910619,2,32436.572237027143,216740.2114401311
65109.647017482384,6.7680907927220995,6.383075633511476,3,19097.9159320057,239354.98034851116
88018.20883245918,6.473687794184867,4.656980516455464,5,20144.6039927907,276832.8626550292
63878.86940467673,4.437344885763573,5.387848741259669,4,20302.562803653258,227443.62437444358
39428.131972332194,5.133981434449744,4.506276907814657,2,31105.3531747394,225041.23850887327
54878.70533623894,6.031878435408199,6.976704362735486,1,23736.847238169932,236266.4197250319
41938.121184612166,1.8749082862269146,7.287676674984998,2,34940.639189755195,205574.3260575062
64727.297739380374,3.9418946453074106,5.64806914506388,1,1453.733370956088,165598.0435394977
70276.27568784327,6.588529359243655,6.0573569924400426,2,21431.48134872201,240190.77372415093
95146.55968412924,2.491421153661501,3.8271128780496837,1,18739.460390889497,227871.8497310275
74903.91060646244,5.587115864333258,5.5504850279898195,1,27436.59321627508,254924.33527812146
66713.49206786703,2.28683639075319,5.924693074437383,2,24619.522415098614,197015.98479807063
82441.08371775234,5.932859964867053,9.931189636544962,2,37978.43779895767,312850.10370689904
36832.97036488172,4.9287170354050325,4.332049461338754,1,11406.632283399424,156003.31379205684
73534.21837162849,1.769736368188981,8.196265858128656,5,30454.91476330752,248493.78400677166
81562.9779083045,7.329478708914342,7.495288160198712,2,35583.364232117056,315325.3017506706
47821.20631330238,3.5308168464039014,6.420954606735204,3,48566.47436561955,248187.34700028214
87156.31064810394,3.3794951259712382,8.6379307262927,4,25182.340289065247,265013.66484876175
75077.44611241622,5.401138394461886,6.558158208910294,1,33244.58604352517,263768.50997835654
63770.681291487985,7.29727469885743,6.583738793501893,1,11961.372074376352,216480.6930621297
79491.72799159428,2.968356362043206,5.920319020473682,4,6080.437956869762,220531.37701578235
104060.39286706594,5.123359699695944,7.835353323627942,5,38447.743757817,338530.944077525
72727.99382587743,5.857633000661146,7.644703850716326,4,29944.397063519293,275532.10356809926
73723.30879450504,6.386211214526288,5.061484068755681,2,41785.12689798423,280036.82866224274
63109.58650689634,5.35288311055445,4.021129208101849,4,16265.97111030251,242187.37815028106
57252.33445802813,4.265944321833356,5.6955290439065145,1,35199.02139528753,219680.3525932544
82455.03724816369,3.344819558702561,4.7999421534035305,4,48688.178405438535,286218.3397811051
57158.74261136699,5.172287766092749,5.904713138076968,3,34197.05608357266,248537.03779836875
71073.49355829088,2.855721976028786,7.856157202026209,2,32765.815055910487,251982.00587711897
62835.13829852325,-0.8427009669892147,5.314047517369815,4,30085.5608082435,194146.37753338565
77184.69738619588,5.873119608315336,5.935764928032638,1,14291.185428740879,253845.52273778478
75004.93157930422,6.807869682172391,6.087034102212593,2,43555.72935710348,309194.29997055733
85563.0991638685,0.2741351289163232,7.272646323307927,1,23891.42360194934,207671.77085573765
62349.75401717879,2.980538590580125,2.629665999023092,5,35044.83256383017,218998.56080312742
65951.87597059943,6.238308522010396,5.089949557852055,3,14369.656934287465,227578.28455897718
55318.54426326539,9.114990939423397,6.316925538419209,5,18205.403354922197,277805.42060613073
63335.60109885833,5.041587415350816,7.800118434640292,3,44350.873992222354,268143.5611751988
75659.50739567279,3.543994117541731,5.262146328740692,4,26526.97711042157,252319.6531857254
81354.82924968028,4.63420711779032,3.185170940937189,2,44532.75476042544,281164.8229734246
56167.52013733562,7.74975283829637,6.929567168949204,4,29217.693409414824,275210.3366048376
83044.0888015849,3.708071641750929,5.046956416761556,3,11581.022270421425,218023.72907817797
90334.56788207426,3.401615986699493,4.215500011364458,3,38920.6759973172,269012.53744029975
76201.52354835552,4.034512955635935,5.063481915430164,3,24101.076822443923,244675.7058949446
98151.937188371,3.0933427834825755,5.723211963516226,1,36986.88813517043,290295.47997636045
58393.1620134464,5.245340631989591,5.09288300319268,2,30252.10867540082,241732.35136422777
51330.179450328746,8.24935691693912,2.6916509143513965,4,14568.817720571296,213951.6820039976
43319.19626643582,5.6461585462320585,7.3455992953306986,4,31642.94765370569,227456.0514128407
92440.66467233775,4.495292995747425,7.912312561918084,5,51962.23142152799,326512.0826683888
79815.48484531087,4.416377462168912,6.977282987009259,3,34929.86458514459,285826.878676385
69166.22993634318,1.873618382606686,4.293471494362775,3,29424.822469945368,216041.42596672612
74199.52939479731,6.766219554294318,5.697762699078723,3,40753.43401956897,288299.3448410311
53117.66429052435,4.8443256059743955,5.990218027155813,4,32106.68465203111,228898.47520240553
106686.27969425239,4.639040172818749,6.898191584342865,5,32095.34230262794,315433.87567702186
71938.31772962841,11.38621513568972,7.002510733077122,1,19083.748278408973,283119.8338537192
71640.9219190734,5.597505816731372,4.898739301832256,2,32338.480257895983,250430.27410482574
80886.49935848037,3.4964178998096314,6.1229933346203405,1,40354.43416416945,259279.45946919394
77215.13847605069,4.147284807588913,6.685920606922862,4,21639.37847899975,241879.1256636996
73358.26036418696,7.29689141839351,8.18373348322015,3,44244.95821246948,314027.91358795966
58142.88316832032,5.226540821075529,7.056759809737085,2,29082.93975854874,222659.36232035118
77072.02535703994,2.1234440433652666,7.183585031063279,4,21122.304884614594,247230.91569945298
98230.3674471255,6.838457869150407,6.125739941894041,4,39976.320769202444,350836.87842035975
90181.30069232467,3.663711828922012,8.115688717805256,4,27132.057642617307,270961.4339867682
93897.79939959096,8.74659555243509,6.614644193939246,2,37595.14887486108,345300.38730969187
62331.76485353222,7.160096131429297,4.708368134739644,2,27082.41367741463,252979.92752133176
55155.92769612129,4.1053562086824975,8.105054955187786,5,29401.73856470096,250027.06408408252
68113.19619850528,7.562032723470226,7.046854908808541,5,34935.602043342915,289709.5498965879
70835.87368433042,5.1357110210548065,5.335433968307276,1,32908.97057590006,264027.09957020445
86412.87277706423,6.705547350244439,5.280760548901135,2,10044.682195482615,243688.8967614423
44613.030554277706,5.96946563458895,6.4448633177111425,2,18787.56259905608,189055.01992228781
92943.2547919092,3.3072866900182527,6.694777192901377,2,39294.09984790815,297791.2003415145
67629.88152131515,3.712900335365076,6.295938398446809,5,28678.634110984527,255318.3700910509
63596.7839507887,7.059921635162322,6.466963010164327,4,24762.68697228578,285733.6710085063
54818.434371097486,4.330449335786918,8.549936061864571,3,16414.25984742526,198113.09226778665
45177.14992201346,4.1927030735160065,7.607314728352328,5,19202.636787241514,208123.7996852328
82347.55875942872,3.089754841301294,6.285953386897536,2,9782.013600380527,207314.6682494694
71099.76950782606,5.847198131186922,7.411965871151224,5,28987.19281298467,282989.4376605741
50650.58650388419,9.12504983848629,4.451214144708691,1,24015.62419418953,225808.80174029918
50573.818419045754,2.8649341714914542,6.596890574920213,2,20334.121090146848,171535.06664139227
64963.229510648074,5.0484389133455165,8.713959524599666,1,29318.765748320468,245377.81428740174
95035.32287934089,7.8244411108308585,5.67293115691144,2,33639.706308527384,323231.10428561276
66106.12972954592,4.84071721750857,4.728549107071373,5,50931.97932209945,281662.2582835768
47452.85570322841,5.904743592499468,5.021866667110409,4,14881.165804367864,203688.92786325925
66313.85403871084,2.8752129437062406,4.365550443986417,3,41593.81043300522,252507.22976365034
65909.14645378494,5.856614194415297,4.822857137808445,1,39731.01561015072,270001.95394662756
29546.700355876426,4.625711469990902,5.444237852114957,5,22209.072606232996,193404.37610337313
69185.57700223282,6.971459991359726,3.891649471232037,4,32032.35954586031,273174.1981593807
66535.98204686983,7.374772103129502,6.023427500924405,5,25423.667506623846,257347.1995160678
80443.09547220127,10.179127284037229,7.353415760679971,1,31856.88580418739,339570.53159583226
97734.34142418018,6.1592663464271515,4.638365729779619,3,45091.3101340455,324517.06216147094
86898.47544321636,5.6515926331643325,8.278925885462654,5,36056.06232631313,324474.578573263
65966.66964167754,5.388768603154672,6.766188132791392,2,35086.08373233442,278578.1407882399
53402.11136887495,4.293667414378623,7.5458708784360855,4,25696.906800453577,228729.8892974902
108600.3970487479,5.6769676869233825,5.013248169221795,5,15159.433350756648,275093.7918583314
